ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,2.5723077e-07,1.3203397e-08,5.0791343e-08,1.578685e-08,3.5913423e-08,2.1465878e-08,1.9514024e-08,7.4296345e-08,1.05418945e-08,1.1972904e-08,3.700068e-08,1.781567e-08,1.2152268e-08,2.0272391e-07,3.9004696e-08,8.346992e-08,5.4929616e-09,1.022907e-06,1.0869972e-07,7.790766e-08,2.6815233e-08,2.1543265e-09,8.203118e-09,2.2897122e-08,3.0063418e-06,3.972919e-06,4.5537428e-07,4.3030255e-07,2.1833641e-07,1.0410258e-08,1.4523141e-06,3.6387857e-07,5.238754e-08,3.9614626e-08,9.068842e-09,4.065267e-07,1.2925621e-07,1.8948981e-07,1.03950846e-07,4.396096e-07,3.6823455e-09,2.7920993e-07,9.896722e-08,3.9411688e-07,3.0072822e-06,1.7160627e-07,1.9882895e-08,2.0056952e-07,5.7409767e-07,8.227103e-08,1.9445262e-05,0.00061475945,0.00605043,2.082839e-06,1.19435235e-05,0.0023434693,6.1496403e-06,0.43878916,0.35079274,4.999355e-06,0.0008726001,0.033831235,0.14102414,5.3443347e-07,2.2334045e-05,0.015285988,0.008825026,0.0014709542,1.0619704e-06,3.0701085e-07,5.915196e-08,8.028062e-07,2.499686e-06,4.8176525e-11,2.3453705e-08,1.0292013e-09,2.3148947e-09,1.0992132e-08,1.2508809e-08,1.0258529e-07,5.510988e-08,1.7807348e-08,2.5701033e-07,4.69213e-08,2.795123e-07,5.580884e-07,1.5303397e-07,4.4445443e-09,1.6602651e-07,7.565013e-09,3.249821e-08,3.5365317e-09,8.857952e-09,5.7363843e-09,1.5973085e-09,5.9541467e-08,1.4715447e-07,7.1553363e-09,1.7598778e-08,2.1193012e-09
1,1.2721693e-10,1.9515953e-09,7.195558e-10,1.4171489e-10,5.4628404e-09,1.7665159e-09,3.0456757e-10,8.606914e-10,3.7693598e-10,4.3077336e-10,3.2425456e-09,5.642249e-10,1.0413056e-09,2.470325e-09,7.1899603e-10,3.553891e-09,1.2695418e-10,2.1379115e-10,5.593516e-10,5.264403e-10,1.13218594e-10,3.699395e-10,4.785775e-10,9.838947e-11,1.3439644e-08,7.4403044e-09,1.6654312e-08,1.1192614e-08,7.1880315e-09,1.1031284e-08,8.122344e-10,2.3723556e-09,1.7833116e-08,7.9636936e-10,2.5116006e-10,4.631056e-09,1.197192e-09,4.0062704e-09,6.0121743e-09,4.860079e-08,1.8242191e-07,1.0070072e-08,3.597582e-08,0.99999833,2.1150476e-07,1.6783781e-08,1.4721754e-09,2.0172921e-07,3.2010256e-08,8.0039376e-07,3.274266e-09,3.386228e-09,7.8484863e-10,9.70257e-11,8.913506e-10,8.027026e-10,5.475283e-10,1.6946114e-10,6.1062905e-10,2.0094753e-09,3.1965072e-10,6.082635e-10,1.4063225e-09,5.705982e-10,4.1008516e-10,9.367979e-11,8.0851703e-10,1.2407082e-09,5.8623456e-10,7.6001544e-10,7.601314e-10,4.0192436e-09,2.365667e-10,5.8029503e-10,1.2361394e-10,8.2282664e-10,3.1088074e-08,1.1043657e-09,1.4105024e-09,4.5542867e-09,4.193075e-10,9.3071766e-11,1.519417e-09,8.6929697e-10,7.8747994e-11,2.8495947e-11,1.7824327e-10,2.490715e-10,3.758175e-10,6.2712435e-10,2.3232807e-10,5.762516e-10,9.260433e-10,1.911363e-10,2.1844945e-10,4.611248e-10,3.7763473e-10,2.579089e-10,9.341934e-10,4.8174814e-10
2,3.7787388e-11,9.470761e-12,5.2923207e-11,6.230444e-11,1.4111286e-11,3.24174e-11,3.9332114e-11,3.6297455e-11,9.74657e-11,3.0544556e-10,1.3056689e-10,1.0731805e-10,3.4357042e-10,1.7370179e-09,9.367466e-11,3.5272163e-10,1.2502938e-10,4.2715803e-10,7.740097e-11,1.8357828e-10,4.9747578e-11,3.0147083e-11,4.9035415e-10,1.6798633e-10,2.6386104e-10,7.132797e-11,5.116907e-11,2.8389952e-11,8.2402966e-11,5.566589e-11,3.6716932e-10,2.863902e-09,5.0884713e-10,2.6886826e-10,9.832523e-10,2.940579e-11,4.8804544e-11,2.606005e-10,0.9999969,3.944936e-09,3.6698697e-08,8.7735714e-08,9.969985e-10,9.194942e-11,1.7696136e-08,1.7939087e-08,2.084001e-08,2.8296338e-06,7.210001e-10,1.4794722e-09,2.7433178e-10,1.1261926e-10,1.467963e-11,2.2640792e-11,3.603211e-10,4.0951792e-10,3.899195e-11,3.5993747e-12,1.9719608e-11,1.3843583e-10,3.2111624e-10,2.389779e-12,1.2686296e-10,5.390105e-12,6.7163523e-12,1.1442729e-09,5.5452885e-11,1.4844681e-11,1.2016547e-11,1.6933017e-12,1.0992444e-10,1.8038235e-09,8.0920194e-11,1.7000476e-10,4.0673037e-10,4.2376436e-10,7.5602113e-10,1.0279405e-09,7.0325246e-10,1.8202842e-10,2.548073e-12,3.8811277e-11,7.02425e-11,1.4451244e-11,2.440111e-10,6.390277e-10,1.3886053e-10,2.3972307e-11,5.1960693e-11,3.1262024e-11,3.336749e-11,5.3336044e-11,3.983394e-11,6.7620803e-10,9.167793e-12,5.663837e-10,7.359371e-11,1.1838808e-10,5.522911e-11,2.3739297e-11
3,1.1007462e-08,7.3492963e-09,5.9043714e-08,8.844306e-09,1.1143759e-08,8.326764e-09,2.6417366e-08,3.142669e-07,1.05772555e-08,3.9720733e-09,4.3087094e-09,1.341277e-08,1.3368646e-10,2.6285252e-10,7.612876e-09,3.857981e-09,2.0235118e-09,1.4832223e-09,1.528984e-08,2.3920732e-09,3.2556663e-10,1.558126e-09,2.6321694e-09,5.8210623e-09,6.150909e-08,2.3785077e-08,5.9972486e-08,3.068678e-09,3.8495203e-09,6.943561e-10,2.3243048e-08,1.017356e-08,2.6218935e-08,7.189962e-08,3.6093248e-08,3.0666957e-08,1.9406075e-08,2.0330333e-08,1.01470164e-07,2.437877e-08,7.839328e-09,5.7124976e-07,2.8019294e-09,8.388779e-08,1.3575819e-06,5.3116844e-09,1.1698462e-09,2.3781991e-08,6.416963e-08,3.011482e-06,2.9624915e-05,0.0006254694,2.30522e-05,4.002477e-06,1.1564966e-06,8.327424e-07,3.7422749e-06,0.00011871378,0.00025714198,1.3151706e-05,0.0033721263,0.0013868562,0.9939182,5.067181e-08,7.482322e-09,9.381572e-05,0.00011682349,4.992094e-07,3.312368e-08,4.2094124e-09,5.5827304e-08,9.637317e-09,1.78676e-05,2.2680041e-08,5.5445757e-06,2.9651437e-10,1.305921e-10,8.397996e-09,1.7423012e-09,6.9227633e-09,4.9542366e-09,3.3752048e-09,1.2095877e-07,7.4230506e-08,5.0242444e-10,5.210853e-10,1.1953327e-07,8.869637e-11,7.851314e-09,8.11076e-09,3.0926102e-09,1.0537085e-08,1.4689238e-08,8.294982e-09,1.9459514e-09,2.550501e-08,5.3443054e-09,9.62774e-10,1.0066972e-08,1.3618214e-09
4,3.2164105e-11,3.4838087e-12,9.535864e-11,2.085199e-12,7.88979e-13,2.9948582e-11,9.395669e-12,4.682671e-11,3.598137e-11,3.8695886e-09,4.0614512e-11,9.657434e-12,5.193697e-10,1.8567259e-10,1.3921952e-09,6.540772e-11,3.6497663e-09,4.677231e-09,1.9994041e-12,1.554335e-10,5.0009427e-11,4.3252875e-12,2.273908e-12,1.1501361e-12,2.6805325e-10,1.7235074e-06,1.9954348e-08,7.552059e-10,1.8525077e-08,5.900287e-11,4.0482405e-06,3.3966916e-09,1.986325e-06,9.352204e-12,2.9621877e-10,8.062008e-09,2.249844e-08,4.6691403e-06,2.6761676e-08,8.201788e-08,1.1649195e-08,1.3077555e-07,0.9999862,1.3457179e-08,5.72436e-07,1.9841487e-07,9.143431e-10,4.834304e-10,4.005032e-08,2.2650443e-07,7.0471824e-09,1.0170957e-09,1.0879124e-11,9.019012e-11,1.37121e-09,9.3196936e-11,2.4163002e-12,1.3438193e-09,1.1716954e-09,7.153548e-12,1.41589076e-11,2.6076777e-10,1.6596573e-10,3.3622786e-12,5.1677364e-11,1.7761011e-11,8.611337e-11,1.1346799e-10,1.16138425e-10,4.855422e-09,8.917143e-09,5.2896926e-10,6.4959524e-11,2.3898229e-11,2.8930185e-09,4.9576854e-10,4.1883063e-11,5.4709703e-09,3.7193256e-12,1.4240337e-09,2.1348192e-12,7.16006e-12,5.945e-11,3.6218365e-11,6.653666e-11,4.519895e-12,5.024192e-12,4.1583647e-13,1.0287077e-10,3.4614874e-12,7.5128515e-10,1.3604054e-11,6.0270434e-11,6.95241e-11,6.634337e-12,2.1603237e-10,7.222744e-12,3.156593e-12,1.5005589e-11,3.8577843e-12
5,6.800178e-11,6.844529e-10,1.929616e-10,5.106933e-10,7.6545653e-10,1.4392793e-10,2.0524599e-10,1.1646072e-08,1.2457967e-10,4.485069e-11,2.9513638e-09,2.5585331e-08,1.5827673e-09,5.108241e-09,4.2184328e-10,3.3556666e-10,3.3982044e-09,4.100768e-09,1.6990956e-08,2.3227371e-09,2.6974134e-10,1.548112e-09,4.2473686e-10,1.8464047e-10,4.9772547e-10,1.3772593e-11,2.5083777e-11,5.0299873e-12,9.104679e-11,3.3281353e-11,2.0626114e-11,4.2039167e-11,2.6916216e-10,1.3387166e-09,1.2602318e-10,9.998714e-11,3.141947e-11,1.6147058e-12,5.617163e-11,1.7728603e-11,6.5710165e-10,5.941751e-11,7.716466e-11,1.367188e-11,4.72014e-11,3.618877e-11,6.7524465e-11,9.142301e-11,3.4579071e-12,2.829282e-10,6.163507e-11,9.836711e-12,2.0868014e-11,2.6662927e-10,6.201623e-10,4.6576154e-12,2.1746847e-09,1.1054065e-10,2.605537e-10,9.5043313e-11,7.9737567e-10,1.6621302e-09,1.7633957e-09,8.473797e-11,1.8085017e-12,2.962652e-11,1.7536678e-10,6.475055e-10,2.9918645e-10,8.2112685e-11,1.3678493e-09,1.3971863e-10,8.6930535e-10,6.850301e-10,2.5299736e-09,5.17938e-09,2.3859276e-10,6.092953e-08,3.0037062e-10,6.332814e-09,2.3528766e-08,1.8326798e-05,3.1367169e-09,1.83331e-12,1.6648803e-10,9.754549e-10,1.2234254e-08,5.901182e-11,3.5717618e-10,0.9999355,8.1570676e-08,7.194708e-10,1.0531449e-08,6.463266e-06,3.944171e-05,2.9722189e-10,9.988216e-10,3.6974928e-09,4.991125e-10,5.24035e-10
6,3.460732e-10,1.4007132e-09,5.8706735e-08,0.9999577,2.6961697e-08,4.2067255e-05,1.4994171e-08,2.772689e-10,1.8103253e-09,7.591055e-09,9.60947e-10,9.229966e-12,4.1250958e-11,5.582122e-09,1.110044e-09,3.3117042e-09,1.7509258e-10,4.970112e-12,3.8106754e-11,1.0103922e-09,1.1719179e-11,8.014225e-08,2.9102737e-10,1.4880919e-08,1.4292058e-10,2.2691855e-12,1.7987751e-12,1.7658663e-11,2.4250684e-12,2.4049356e-11,1.2139005e-13,2.2754875e-12,1.0503201e-11,4.176222e-11,1.85743e-11,1.1576676e-12,8.203415e-12,1.8931e-11,5.763202e-11,2.0382131e-12,5.333668e-12,2.2511941e-10,4.4433646e-13,1.0208357e-12,1.1125731e-12,1.4700537e-12,3.1751069e-12,4.9248805e-13,8.6357835e-14,1.1278933e-11,3.2438377e-12,1.7294057e-13,9.600643e-13,9.60328e-13,2.03431e-12,6.608158e-12,1.0900441e-10,4.7704543e-13,2.0863709e-14,2.462303e-13,6.230426e-11,2.686697e-13,1.8705328e-13,2.7312933e-12,1.5316346e-12,2.6611352e-13,2.8692198e-12,8.810179e-13,1.2263236e-12,1.479819e-11,3.019192e-12,5.2189655e-12,1.2784905e-10,7.488167e-12,1.1180747e-11,1.543707e-11,5.82784e-13,1.7502696e-12,1.1550298e-12,1.4776184e-12,7.0451596e-11,5.375005e-13,5.841361e-13,7.036521e-12,7.108091e-13,1.2482373e-12,6.387279e-12,1.6272827e-11,4.1744837e-12,1.7717965e-12,2.6022496e-12,3.992337e-10,4.6614782e-12,2.0138615e-11,3.2082437e-11,4.5576047e-12,4.336617e-14,4.3258054e-13,6.4310514e-13,2.1228342e-11
7,5.4153148e-08,1.4122841e-06,4.022929e-07,2.533779e-07,5.2008886e-08,2.5496963e-06,2.5783502e-09,2.5427175e-06,2.6863762e-07,1.041268e-05,1.0626819e-06,6.3262426e-08,1.9614644e-07,4.9862488e-06,1.2062826e-07,5.7473653e-07,1.5015231e-06,4.801868e-08,4.9502813e-08,5.7220984e-07,4.7991693e-07,4.7422483e-07,4.8012634e-08,1.3725946e-08,7.143799e-08,0.0015570049,0.020003123,0.00013231435,0.002730414,3.9587712e-06,0.00050405954,1.871937e-05,0.0634065,3.3134977e-05,1.9027162e-05,0.00052951946,0.0026690727,0.0002047797,3.802258e-06,1.9853127e-05,1.8794294e-06,9.3508075e-05,4.723418e-05,0.00012899673,5.45226e-05,3.1174561e-06,4.166059e-08,4.0212987e-07,2.146255e-06,0.9075674,2.1836899e-05,2.9354997e-06,1.249872e-07,1.2517812e-06,2.1122266e-06,2.0178664e-08,2.3086078e-07,3.166063e-06,1.1060772e-06,1.3161422e-08,1.8400105e-07,2.562897e-08,7.07108e-07,1.8725851e-07,1.6195443e-07,1.0259702e-06,3.5873352e-06,3.3681836e-08,8.258247e-07,8.295295e-06,2.526927e-06,0.00011837325,2.2651085e-07,7.765473e-08,6.688692e-08,6.733624e-07,5.86174e-07,2.2234654e-07,1.3022293e-07,1.046263e-05,6.2604045e-08,6.0339618e-09,1.2537613e-07,1.0993723e-07,1.3492379e-09,4.1548324e-07,5.506811e-07,4.771138e-08,1.13574664e-07,3.4566575e-08,1.4334923e-07,5.7742003e-08,1.3831762e-07,7.660071e-08,4.9981743e-08,8.252278e-09,1.4958859e-08,5.3304503e-09,1.7881764e-07,3.727605e-07
8,3.2882028e-07,4.2742727e-07,3.1487357e-06,7.3170753e-07,5.0909597e-07,1.7487393e-07,4.9426044e-06,3.7142752e-05,1.0607355e-06,9.582558e-08,5.023986e-07,3.261541e-07,4.9835695e-08,2.0691358e-07,8.292981e-06,1.9270378e-07,4.2782712e-08,5.7401775e-07,3.5710707e-07,1.3336572e-07,2.7964185e-07,5.0905054e-08,1.9505503e-06,1.8221893e-07,1.5619042e-07,1.4705851e-05,8.6966575e-06,1.8344277e-05,9.134275e-06,1.2409689e-06,2.8904233e-06,2.8820555e-06,5.374405e-06,3.4376828e-07,3.1938387e-07,7.1061736e-06,1.5855879e-06,3.8515736e-06,1.05921764e-07,3.72529e-07,6.92807e-07,3.0855742e-07,3.019869e-07,4.300141e-07,2.8514045e-05,2.109603e-06,9.19138e-08,4.2533316e-07,6.429794e-06,1.426268e-06,1.5048332e-05,0.6309513,9.3206574e-05,2.9799423e-05,1.539818e-06,6.4425393e-07,1.8224102e-05,0.36514503,0.00022034232,2.964348e-08,0.00013462719,0.0007179511,6.679444e-05,9.441825e-06,2.6786952e-07,2.2232412e-06,3.2003593e-06,2.768129e-05,3.0756058e-07,0.00011306967,3.418163e-05,0.00034288803,0.00027589666,7.811604e-08,2.3513647e-05,1.9828547e-06,8.4011766e-08,3.3329172e-07,2.8340866e-05,1.9246503e-05,5.69388e-06,1.4613119e-07,1.9414622e-06,4.168929e-07,1.3599198e-05,8.4604864e-07,6.6587985e-05,1.6444706e-07,1.7085649e-06,6.7162e-08,3.2478894e-07,5.0137095e-07,1.098653e-07,2.2777876e-08,2.0669495e-06,6.0492056e-07,1.5479816e-07,5.5682307e-07,2.3079576e-07,6.8329655e-07
9,6.935233e-09,1.6980972e-09,1.9313e-07,5.270103e-09,1.82809e-08,3.271684e-08,2.3136995e-09,1.8849475e-08,6.8555206e-09,6.2566956e-09,1.15916286e-07,3.120355e-09,2.57706e-09,1.9478929e-08,9.796227e-09,6.689707e-08,1.7437218e-10,2.387e-08,7.310771e-08,1.8686098e-08,1.5032928e-08,1.9024569e-09,1.7732681e-07,4.431505e-08,5.6388427e-07,3.5183666e-06,4.672416e-07,1.8725854e-07,9.4146486e-08,2.7335303e-09,2.4892175e-08,6.015643e-08,2.1775458e-08,1.9161508e-08,5.963457e-08,1.6531617e-08,4.4387292e-08,3.9937607e-08,1.4765584e-07,7.94959e-08,1.3515009e-09,1.6642464e-07,1.9972832e-08,4.0277495e-08,2.904408e-07,2.2249115e-08,1.2414235e-09,6.17569e-08,1.4934167e-07,1.9808862e-08,4.5161275e-07,2.6025687e-05,0.00014552764,3.6216488e-06,3.2339238e-07,1.2746228e-06,4.4265985e-07,0.026025902,0.00028690504,5.731505e-05,0.00039966498,0.00020661566,9.953842e-06,7.938492e-06,5.4295134e-07,0.46797433,0.49978927,5.0985324e-07,2.3764596e-05,2.9464036e-05,3.991185e-07,0.003514512,0.0014796725,2.9557075e-09,7.2092774e-08,2.8078817e-09,6.081166e-09,3.3797565e-09,5.3828795e-09,1.5337753e-07,3.5352454e-09,1.3104026e-08,1.5977246e-08,5.849807e-09,2.0099941e-08,2.401829e-08,1.6644734e-07,1.7615914e-08,2.3808752e-08,3.313122e-09,1.1541831e-08,1.0770093e-09,1.3804635e-10,1.2974544e-09,9.1050306e-10,9.675969e-09,4.2573474e-09,2.0884134e-08,1.2151399e-07,3.046696e-08
