ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.7545022e-05,1.6762106e-05,1.4401248e-05,1.8363158e-05,4.2027717e-05,7.179998e-05,1.1732577e-05,1.6688815e-05,1.931993e-05,2.1795666e-05,1.379696e-05,6.901595e-06,5.861376e-06,1.3680938e-05,6.991112e-06,3.6561527e-05,0.00012576378,3.5098696e-05,7.823956e-06,1.31684155e-05,2.9740475e-05,1.4245175e-05,7.454537e-06,1.5619502e-05,6.0687173e-05,1.8335282e-05,1.8324969e-05,1.2288988e-05,1.4834791e-05,1.6001699e-05,6.814496e-05,1.8469063e-05,3.0283354e-05,5.501524e-06,9.391819e-06,1.3986858e-05,3.142769e-05,9.958202e-06,2.9463843e-05,1.5717302e-05,1.3497843e-05,2.1629807e-05,4.8214388e-05,1.7967275e-05,2.9869889e-05,2.1078456e-05,9.002596e-06,3.3454762e-05,1.6597263e-05,1.1314336e-05,0.00042264376,0.002452739,5.7086818e-05,0.0005502363,0.00466734,0.00041368522,8.4076e-05,0.01004902,0.0075073643,0.0034400665,0.0004016546,0.000950813,0.8814679,0.0002426376,0.0005565085,0.026137361,0.049472656,0.0027235663,0.0009597871,0.00021297381,0.00011680903,0.0010339005,0.0033679137,0.00023809732,0.0005819563,2.312337e-05,2.1637048e-05,3.6391317e-05,2.3292709e-05,6.462951e-05,1.9239269e-05,2.619434e-05,4.1353534e-05,3.7483678e-05,7.608822e-05,4.4290322e-05,1.634495e-05,1.6177992e-05,1.706494e-05,3.6998908e-06,1.4020057e-05,4.8669433e-05,1.634481e-05,3.4437671e-06,3.4331397e-06,1.1424835e-05,6.667394e-05,2.11885e-05,1.7852566e-05,4.2419193e-05
1,1.3020936e-05,2.5238096e-06,4.633964e-06,5.3307003e-06,6.7594774e-06,2.007426e-06,1.3425249e-05,6.7831775e-06,6.419299e-06,3.8241456e-06,4.450625e-06,8.982608e-06,5.406674e-06,4.018731e-06,3.883978e-06,1.1982461e-05,5.4574575e-06,4.437942e-05,4.632497e-06,6.7990445e-06,8.166685e-06,5.9584468e-06,3.0942451e-06,2.2401164e-06,3.0245392e-06,4.6422952e-05,0.0001485611,5.931542e-05,2.6966529e-05,4.9788177e-05,5.9367735e-06,7.066194e-06,5.6328713e-06,1.8419043e-05,2.9957837e-06,4.2460833e-06,2.7519593e-05,9.753644e-06,2.7025922e-05,1.6043252e-05,6.575788e-05,6.063093e-06,3.5033296e-05,0.99878186,4.866091e-05,1.3879035e-05,3.1356406e-06,1.2982907e-05,1.3379504e-05,2.2257223e-05,5.118761e-06,5.359726e-06,6.439613e-06,3.582322e-06,9.338137e-06,3.4943487e-06,3.7660534e-06,1.5033149e-06,1.1753803e-05,2.6233859e-06,3.8473886e-06,3.5347737e-06,6.3658763e-06,1.6123317e-05,1.7356613e-06,1.3934565e-05,2.614028e-06,1.8979031e-06,3.4624964e-06,2.7694e-06,4.4076764e-06,1.018373e-06,6.953041e-06,1.997113e-06,7.759201e-06,1.7752283e-05,1.1771583e-05,1.1731372e-05,9.829328e-06,3.769201e-06,2.0672946e-06,1.09407765e-05,5.1128964e-06,9.374542e-06,5.7314605e-06,1.2646059e-05,1.0555965e-05,9.345442e-06,7.553179e-06,5.529503e-06,6.2966756e-06,1.1411178e-06,3.1285495e-06,9.0218255e-06,4.1798953e-06,2.7385793e-06,3.1127303e-05,1.2524321e-05,1.2352441e-05,6.2851987e-06
2,2.1273374e-06,1.9532179e-06,5.5186565e-06,9.596621e-07,1.6727053e-06,2.2896404e-06,6.4618716e-06,1.9885968e-06,2.5188951e-06,2.2911977e-06,3.2916782e-06,1.5396772e-06,7.177245e-06,3.6048693e-06,2.0537516e-06,5.7043817e-06,3.2403332e-06,2.4579533e-06,4.9929376e-06,1.5737143e-06,2.3247635e-06,3.1507998e-06,2.4896156e-06,2.3265377e-06,7.1755784e-07,1.1083646e-05,8.1870036e-05,0.00029816953,2.8950957e-05,9.6601025e-06,0.0001154687,1.4405622e-05,3.977537e-06,9.910749e-06,5.3228728e-06,4.5182667e-05,8.95359e-06,7.6895585e-06,0.9976472,4.0740113e-05,2.800377e-05,1.6869255e-05,9.940117e-05,2.9676994e-05,0.0001594567,1.7712326e-05,0.00039487315,0.00052449317,0.00013603618,3.6564576e-05,2.2547124e-06,9.327177e-07,1.2002413e-06,2.630273e-06,4.4404633e-06,9.727032e-06,3.9002175e-06,9.221598e-07,9.705086e-07,1.5451461e-06,2.1444426e-05,1.7057208e-06,3.0413476e-06,5.773346e-06,5.1097823e-06,8.552481e-07,1.4454193e-06,1.3022806e-06,1.5750611e-06,2.322793e-06,9.58028e-07,1.631735e-06,2.403315e-06,1.175677e-06,6.7835404e-06,2.8543311e-06,5.0156376e-07,3.5801638e-06,3.5975747e-06,1.0686464e-06,4.9647383e-06,4.394569e-06,2.2144027e-06,3.0520662e-06,1.4173258e-06,3.2959942e-06,2.914989e-06,1.0567443e-06,2.4257474e-06,3.2465969e-06,1.8931689e-06,5.2811324e-06,2.31449e-06,1.3826239e-06,6.8330905e-07,1.6858825e-06,3.4343163e-06,5.9080767e-06,1.596577e-06,3.116727e-06
3,1.3050385e-05,5.8297283e-06,5.4111915e-06,7.0695155e-06,6.9510174e-06,1.7630902e-05,1.6073701e-06,6.8038817e-06,1.2196088e-05,3.0178744e-06,5.402184e-06,1.7797531e-06,3.9069914e-06,6.0804396e-06,1.4963887e-06,9.791275e-06,0.00010349645,4.5077613e-06,6.391253e-06,1.5394322e-05,5.375845e-06,1.6648683e-06,3.4571601e-06,4.7110825e-06,8.325167e-06,5.650765e-06,5.4906377e-06,2.3282237e-06,5.7568886e-06,8.384e-06,1.6404387e-05,9.670359e-06,4.0792565e-06,5.4513444e-06,9.214619e-06,6.0558336e-06,4.570577e-06,1.8055971e-06,1.0103538e-05,7.542143e-06,4.7629705e-06,9.8543105e-06,6.6168054e-06,4.3622235e-06,5.6268136e-06,4.237724e-06,3.601236e-06,9.29952e-06,5.7596835e-06,6.419463e-06,0.0015510136,0.8043879,0.000732851,0.0001556053,0.0003917076,0.00010210627,1.4957417e-05,0.13995026,0.00017248874,0.006542693,0.00019312941,0.004788442,0.025006084,3.1336473e-05,0.0005725221,0.00010791877,0.007214111,0.006485989,3.1666303e-05,3.240077e-05,0.00013946081,0.00012062033,0.0004813895,2.6116892e-05,3.8663435e-05,2.188859e-05,3.5004884e-06,3.3141482e-06,3.1328957e-06,4.8262325e-05,8.08243e-06,4.780356e-05,2.3891811e-05,9.617777e-06,1.2495649e-05,1.8394006e-05,2.0077568e-06,3.6220745e-06,8.523788e-06,1.8368439e-06,2.3825223e-06,8.471405e-06,6.8338936e-06,7.5943876e-07,2.4566214e-06,5.1055085e-06,7.930895e-06,8.399381e-06,1.9990284e-05,2.527204e-05
4,8.186935e-05,0.0001568348,0.00011566158,0.00018321878,0.00043009286,7.087831e-05,8.5617954e-05,0.00015737207,0.00015632992,0.0001737038,0.000155791,6.58224e-05,0.000109928806,0.0001286963,9.82391e-05,0.00010660561,0.00011316237,5.8020803e-05,0.00022789229,0.00016654441,0.000107807115,5.367439e-05,0.00013134729,3.3035776e-05,8.8628054e-05,0.007694685,0.0038763771,0.005363448,0.019012554,0.00076941453,0.002290943,0.0015112546,0.0007258672,0.0013707301,0.00031792716,0.002303192,0.0016340114,0.0014505893,0.0055674477,0.0022921928,0.0029461416,0.001676825,0.9199493,0.0031279123,0.0009670055,0.0016632705,0.00074584247,0.0002933896,0.00029126444,0.0023242752,3.1702642e-05,2.3751745e-05,5.593093e-05,0.00025752847,0.00018814164,0.00022564341,3.3170483e-05,0.00012705145,4.2592757e-05,0.0002775649,0.00062637375,0.00013738114,7.2087845e-05,0.00013731042,0.00014631204,0.00010557121,8.353226e-05,6.950461e-05,8.7075285e-05,0.00010145415,4.375686e-05,5.4089378e-05,6.093426e-05,0.00015064859,0.000286789,8.525765e-05,2.6972994e-05,0.00017540241,0.0001504219,3.7298134e-05,4.262246e-05,2.0420779e-05,4.353451e-05,0.00010226762,0.00024325497,0.00029327854,0.00015548569,3.8226353e-05,8.2789935e-05,4.5625904e-05,0.00034533397,0.00033092123,0.000109470486,1.6669705e-05,2.8004124e-05,0.00026452538,0.00016835629,0.00015331733,0.00015025029,4.192702e-05
5,1.9895258e-05,1.09162465e-05,1.2767984e-05,2.36784e-05,1.01901405e-05,2.963258e-06,9.097028e-06,8.512842e-06,3.321307e-06,3.0196596e-05,6.2015165e-06,5.024929e-06,5.5445703e-06,2.1597745e-05,8.038703e-06,3.0228952e-05,9.208457e-06,9.873732e-06,6.6263e-06,1.0495799e-05,4.8547936e-06,1.4235771e-05,3.7590806e-05,5.5370933e-06,2.8791062e-06,9.812603e-06,3.074919e-06,2.551153e-06,3.4579864e-06,2.6454012e-05,7.1926434e-06,3.8708517e-06,1.0102233e-05,9.3707995e-06,1.698808e-05,8.8182605e-06,5.354746e-06,4.535727e-05,1.4249789e-05,1.8492869e-05,1.2457178e-05,5.577121e-06,9.118543e-06,5.0156937e-06,1.1479165e-05,1.792691e-05,4.176603e-05,1.2167539e-05,1.3591683e-05,4.818488e-06,6.552525e-06,4.839262e-06,4.3195037e-06,7.509197e-06,3.225664e-06,5.2743735e-06,1.0731274e-05,1.1749235e-05,3.2646549e-06,5.68274e-06,2.670982e-05,4.074259e-06,8.349781e-06,3.41718e-05,4.270145e-06,3.35227e-06,2.9452804e-06,9.234982e-06,2.6017267e-05,1.4007517e-05,2.0007841e-05,1.5058602e-05,3.1291995e-05,1.8585795e-05,2.720751e-06,0.0059391228,0.0009998437,0.018652588,0.008387728,0.001866404,0.054382835,0.050676458,5.506611e-05,0.00044950744,1.4508478e-05,1.4577909e-05,0.0003727518,0.00047071467,0.00029204477,0.6995469,0.044331763,0.0013022344,0.0022968878,0.053463887,0.03348449,0.000116520496,3.640911e-05,0.018466145,0.00064446655,0.002823644
6,4.452372e-06,1.7518595e-06,2.066602e-06,0.99880433,4.3680757e-06,0.00019166866,1.6732078e-05,1.0879488e-05,2.0432999e-05,1.2202188e-06,2.2964377e-06,9.770706e-06,4.2187594e-06,6.7966107e-06,7.862064e-06,0.0006278978,9.616583e-06,2.6545313e-06,2.0460209e-06,5.1867137e-06,1.2111209e-05,0.00017546669,4.0241102e-06,5.873966e-06,7.823757e-07,1.2228983e-06,6.553673e-07,2.973979e-07,4.7178366e-07,1.325697e-07,1.1230912e-07,5.0752175e-07,1.1093998e-06,1.0063518e-06,8.8237385e-08,5.659023e-07,1.4748465e-06,3.857463e-07,4.0268412e-07,2.2165007e-07,1.4934843e-06,2.6987175e-07,5.173432e-07,4.294009e-07,2.2546413e-07,5.141354e-07,1.4252232e-06,7.543987e-07,1.4311453e-06,7.620919e-07,4.3722872e-07,9.980424e-07,1.0513122e-07,4.0438243e-07,1.2502973e-06,1.987773e-06,1.2075566e-06,6.75527e-07,3.2109174e-06,5.85497e-07,3.9121082e-07,1.4721317e-06,4.1370882e-07,7.604496e-07,4.755492e-07,1.4488136e-06,2.9452403e-07,9.4462035e-07,7.5729815e-08,3.9554945e-07,5.680658e-07,1.3432075e-06,1.1014595e-06,8.1371974e-07,1.1428756e-07,2.1817698e-06,5.6676e-07,3.439439e-07,1.8567995e-07,1.3335225e-06,1.4445174e-06,8.3270123e-07,1.1763448e-06,2.0385612e-06,4.4363486e-07,1.4613831e-06,2.5039733e-07,2.8047655e-06,4.1427023e-07,2.870249e-06,1.452495e-06,4.2568644e-07,1.2390421e-06,1.0101354e-06,6.095912e-08,4.713834e-07,2.248452e-06,7.8603205e-07,9.0416455e-07,5.2454135e-07
7,0.00027938277,0.0003443969,0.00025084012,0.00031421048,0.0003740495,0.00028208602,0.00042383056,0.00018894271,0.0004336802,0.000335291,0.00021641883,0.00043150972,0.0004937682,0.0008287084,0.00019267882,0.00020233105,0.00033529228,0.00031351502,0.00035077275,0.0005203209,0.00027661232,0.00025245862,0.00063218176,0.00013237596,0.0003419965,0.0012321001,0.015271032,0.010061777,0.8483454,0.0009492617,0.012955883,0.003140378,0.0020599857,0.0034579,0.0015459243,0.0015519913,0.005222867,0.0018012266,0.0030281271,0.0035384113,0.007877094,0.004012516,0.009056415,0.0078415135,0.002783415,0.0023772735,0.0023660741,0.0016833568,0.0019401463,0.020900112,0.00014103447,0.00028026637,0.000251608,0.0005337128,0.00057985267,0.00024428932,0.0003363044,0.00036717014,0.00022095961,0.00028965346,0.0003935952,0.00033361808,0.00012824692,0.00043384416,0.00038095418,0.0004037387,0.0002187614,0.0001921082,0.00055160123,0.00010648602,0.00035847232,0.00014677088,0.00020744906,0.00042408024,0.0004522123,0.00020809086,0.00015279379,0.00012589239,0.0002540941,0.0005140947,0.000770608,0.000930757,0.00022372609,0.0001791062,0.0002561141,0.00018161417,0.0005196361,0.0002515828,0.00022323165,0.00013507609,0.00025168885,0.00045146936,0.0005932492,0.00014351486,0.00011416648,0.00035730228,0.00039285605,0.0004075958,0.0002126947,0.00042435128
8,3.337062e-05,0.00012288893,3.1502543e-05,2.9584304e-05,9.07902e-05,9.8774544e-05,1.472734e-05,2.4341512e-05,6.252792e-05,4.1133557e-05,0.000114652845,5.2684227e-05,5.229059e-05,2.129628e-05,3.880322e-05,9.77848e-05,8.9270005e-05,4.885956e-05,3.915473e-05,5.6267374e-05,3.2340646e-05,5.475488e-05,8.118079e-05,9.674655e-05,3.5616125e-05,3.7937472e-05,4.0371444e-05,2.7660783e-05,1.568109e-05,2.0116951e-05,8.9259534e-05,2.8375618e-05,3.7666086e-05,1.4316366e-05,1.9977997e-05,0.00010865636,5.901676e-05,2.2373015e-05,0.00014445772,0.00014741244,2.8524899e-05,2.4520168e-05,9.2804265e-05,3.228687e-05,8.09095e-05,6.258215e-05,3.9629424e-05,5.711929e-05,6.863905e-05,2.1052247e-05,0.0176556,0.0003965434,0.000118155884,0.00061043364,0.006339614,0.003117677,0.005753038,0.00034398248,0.002698809,0.0028211079,0.012018529,0.00011291063,0.011290568,7.848684e-05,0.0015836712,0.10465072,0.0299912,0.06712324,0.0007008741,0.0029744245,0.00035751774,0.6645167,0.054143064,0.004269861,0.0009207665,0.00011874487,2.4209692e-05,1.4526694e-05,8.960333e-05,0.00011529548,9.472947e-05,0.00014092686,7.496613e-05,5.2081414e-05,0.00024789374,9.0454356e-05,9.687931e-05,7.49131e-05,2.7554284e-05,2.2397693e-05,9.7090844e-05,0.00026410306,0.0001282948,2.5358573e-05,0.0004178341,1.5146745e-05,6.709789e-05,0.00019703442,1.5521118e-05,0.00011722353
9,0.00013832327,0.00029103088,8.589695e-05,0.00015922505,0.00020343356,0.00034610543,6.155738e-05,0.00013325864,0.00017803226,0.00022195207,0.00024285879,7.407612e-05,0.00014258074,5.477617e-05,0.000114948845,0.00022490647,0.00044427937,0.0003400833,0.00020752191,0.00013414833,0.00016423389,0.00012083747,9.846396e-05,0.0002340575,0.00017511858,0.00012343253,7.9313446e-05,7.8458834e-05,6.186264e-05,0.00013986304,0.0002663685,7.079706e-05,0.00013969216,7.377705e-05,0.00014794772,0.00016550085,0.00015755577,0.0001256545,0.00028287058,0.00024803486,0.00010201701,0.0006935956,0.00028470252,6.3935055e-05,7.363401e-05,9.018103e-05,9.8889745e-05,0.00014565152,0.00013258458,0.00010492185,0.0020706218,0.0030069717,0.0007649664,0.0021676414,0.0049340446,0.001953685,0.0009097223,0.008617786,0.024050219,0.012187346,0.16081077,0.0044265534,0.018870002,0.0004526289,0.0023756907,0.066443816,0.29365328,0.011288554,0.0028211933,0.0061439,0.0005081498,0.1848549,0.16999514,0.0026288638,0.00058885355,0.000261765,0.00011962533,5.018674e-05,0.00021417595,0.00021012696,0.000116512645,0.00022219785,0.00019327513,0.00012341846,0.0001924952,0.00016832391,4.8967813e-05,0.00018727305,0.000120350065,0.00015446314,0.00025528175,0.0008123115,0.0003417649,5.806759e-05,0.00027946453,0.00014001879,9.804473e-05,0.00030323627,7.492601e-05,0.00018547355
